Problem Name,AC Rate,Language,Difficulty,Topics,Solved,Attempt,Error Messages,Status Runtime,Memory MB,Runtime Percentile,Memory Percentile
maximum-value-of-an-ordered-triplet-i,44.55925885319592,TypeScript,Easy,['Array'],True,0,{},79 ms,49.86572265625,16.666499999999992,8.333400000000005
minimize-string-length,74.89980980844993,C,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,C#,Easy,"['Hash Table', 'String']",True,2,"{'0': 'Wrong Answer', '1': 'Wrong Answer'}",50 ms,49.25537109375,93.5185,85.18520000000001
minimize-string-length,74.89980980844993,C++,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Dart,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Runtime Error'}",,,,
minimize-string-length,74.89980980844993,Elixir,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Erlang,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Go,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Java,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,JavaScript,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Kotlin,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,PHP,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Python2,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Python3,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Racket,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Ruby,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Rust,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,Scala,Easy,"['Hash Table', 'String']",True,1,{'0': 'Wrong Answer'},700 ms,54.553985595703125,50.0,50.0
minimize-string-length,74.89980980844993,Swift,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimize-string-length,74.89980980844993,TypeScript,Easy,"['Hash Table', 'String']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-number-game,86.08514808882938,C,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-number-game,86.08514808882938,C#,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},104 ms,46.5545654296875,77.86660000000002,18.666699999999988
minimum-number-game,86.08514808882938,C++,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},7 ms,26.092529296875,71.62810000000002,5.013500000000002
minimum-number-game,86.08514808882938,Dart,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},432 ms,147.06802368164062,16.129199999999948,77.41939999999997
minimum-number-game,86.08514808882938,Elixir,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,1,{'0': 'Wrong Answer'},341 ms,68.64547729492188,60.0,60.0
minimum-number-game,86.08514808882938,Erlang,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},280 ms,56.64825439453125,100.0,100.0
minimum-number-game,86.08514808882938,Go,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},3 ms,3.021240234375,78.8195,20.833399999999997
minimum-number-game,86.08514808882938,Java,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},2 ms,42.713165283203125,98.8067,74.98560000000003
minimum-number-game,86.08514808882938,JavaScript,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},76 ms,49.13330078125,36.37880000000003,16.13240000000002
minimum-number-game,86.08514808882938,Kotlin,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},234 ms,40.4510498046875,82.88289999999994,14.414499999999975
minimum-number-game,86.08514808882938,PHP,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,1,{'0': 'Wrong Answer'},19 ms,18.978118896484375,34.999799999999965,24.999899999999982
minimum-number-game,86.08514808882938,Python2,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},36 ms,11.17706298828125,50.04770000000001,59.42580000000001
minimum-number-game,86.08514808882938,Python3,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},55 ms,15.7012939453125,51.1564,97.59009999999999
minimum-number-game,86.08514808882938,Racket,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},181 ms,96.65679931640625,100.0,100.0
minimum-number-game,86.08514808882938,Ruby,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},64 ms,202.12173461914062,84.0,72.0
minimum-number-game,86.08514808882938,Rust,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},4 ms,2.002716064453125,16.8224,98.1308
minimum-number-game,86.08514808882938,Scala,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,1,{'0': 'Compile Error'},579 ms,53.21502685546875,56.25,93.75
minimum-number-game,86.08514808882938,Swift,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},23 ms,14.65606689453125,75.51030000000002,84.6939
minimum-number-game,86.08514808882938,TypeScript,Easy,"['Array', 'Sorting', 'Heap (Priority Queue)', 'Simulation']",True,0,{},66 ms,49.823760986328125,85.51389999999999,19.62599999999999
minimum-operations-to-collect-elements,58.969176351692774,C,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},0 ms,5.420684814453125,100.0,93.1034
minimum-operations-to-collect-elements,58.969176351692774,C#,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},69 ms,40.73333740234375,79.06970000000001,6.976700000000004
minimum-operations-to-collect-elements,58.969176351692774,C++,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-operations-to-collect-elements,58.969176351692774,Dart,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},386 ms,145.36666870117188,100.0,100.0
minimum-operations-to-collect-elements,58.969176351692774,Elixir,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Compile Error', '2': 'Compile Error'}",,,,
minimum-operations-to-collect-elements,58.969176351692774,Erlang,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
minimum-operations-to-collect-elements,58.969176351692774,Go,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-operations-to-collect-elements,58.969176351692774,Java,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,1,{'0': 'Wrong Answer'},1 ms,40.09246826171875,100.0,40.0871
minimum-operations-to-collect-elements,58.969176351692774,JavaScript,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},64 ms,49.01885986328125,43.99999999999998,6.66680000000002
minimum-operations-to-collect-elements,58.969176351692774,Kotlin,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},204 ms,35.24017333984375,11.111200000000018,11.111200000000018
minimum-operations-to-collect-elements,58.969176351692774,PHP,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},3 ms,19.397735595703125,100.0,25.0
minimum-operations-to-collect-elements,58.969176351692774,Python2,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,1,{'0': 'Runtime Error'},16 ms,11.1541748046875,81.96739999999997,70.4918
minimum-operations-to-collect-elements,58.969176351692774,Python3,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},44 ms,15.743255615234375,43.51160000000003,78.24440000000001
minimum-operations-to-collect-elements,58.969176351692774,Racket,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,2,"{'0': 'Wrong Answer', '1': 'Compile Error'}",200 ms,96.343994140625,100.0,100.0
minimum-operations-to-collect-elements,58.969176351692774,Ruby,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},75 ms,202.22854614257812,49.99990000000002,16.666700000000006
minimum-operations-to-collect-elements,58.969176351692774,Rust,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},0 ms,1.995086669921875,100.0,100.0
minimum-operations-to-collect-elements,58.969176351692774,Scala,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",True,0,{},522 ms,52.92510986328125,100.0,100.0
minimum-operations-to-collect-elements,58.969176351692774,Swift,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-operations-to-collect-elements,58.969176351692774,TypeScript,Easy,"['Array', 'Hash Table', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-right-shifts-to-sort-the-array,57.20095276825655,C,Easy,['Array'],True,0,{},7 ms,5.584716796875,33.333300000000015,86.66659999999999
minimum-right-shifts-to-sort-the-array,57.20095276825655,C#,Easy,['Array'],True,1,{'0': 'Wrong Answer'},75 ms,40.904998779296875,76.0,44.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,C++,Easy,['Array'],True,1,{'0': 'Wrong Answer'},4 ms,24.532318115234375,72.27080000000001,9.388699999999986
minimum-right-shifts-to-sort-the-array,57.20095276825655,Dart,Easy,['Array'],True,1,{'0': 'Wrong Answer'},408 ms,141.54434204101562,100.0,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Elixir,Easy,['Array'],True,1,{'0': 'Wrong Answer'},329 ms,69.32449340820312,100.0,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Erlang,Easy,['Array'],False,,"{'0': 'Compile Error', '1': 'Wrong Answer', '2': 'Compile Error'}",,,,
minimum-right-shifts-to-sort-the-array,57.20095276825655,Go,Easy,['Array'],True,0,{},0 ms,2.475738525390625,100.0,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Java,Easy,['Array'],True,1,{'0': 'Wrong Answer'},2 ms,40.569305419921875,35.40860000000001,52.91820000000005
minimum-right-shifts-to-sort-the-array,57.20095276825655,JavaScript,Easy,['Array'],False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
minimum-right-shifts-to-sort-the-array,57.20095276825655,Kotlin,Easy,['Array'],True,0,{},185 ms,34.91973876953125,33.33330000000001,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,PHP,Easy,['Array'],True,0,{},4 ms,19.069671630859375,100.0,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Python2,Easy,['Array'],True,0,{},32 ms,11.165618896484375,54.0,42.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Python3,Easy,['Array'],True,1,{'0': 'Wrong Answer'},48 ms,15.73944091796875,64.74829999999996,86.0912
minimum-right-shifts-to-sort-the-array,57.20095276825655,Racket,Easy,['Array'],True,1,{'0': 'Compile Error'},191 ms,95.52764892578125,100.0,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Ruby,Easy,['Array'],True,0,{},56 ms,202.51846313476562,85.7143,14.285799999999995
minimum-right-shifts-to-sort-the-array,57.20095276825655,Rust,Easy,['Array'],True,0,{},0 ms,2.06756591796875,100.0,14.285699999999991
minimum-right-shifts-to-sort-the-array,57.20095276825655,Scala,Easy,['Array'],True,1,{'0': 'Wrong Answer'},500 ms,52.8564453125,100.0,100.0
minimum-right-shifts-to-sort-the-array,57.20095276825655,Swift,Easy,['Array'],True,1,{'0': 'Wrong Answer'},20 ms,14.766693115234375,53.84619999999999,7.692399999999994
minimum-right-shifts-to-sort-the-array,57.20095276825655,TypeScript,Easy,['Array'],True,0,{},70 ms,49.49188232421875,55.0,10.0
minimum-string-length-after-removing-substrings,68.54117405160892,C,Easy,"['String', 'Stack', 'Simulation']",True,0,{},0 ms,5.519866943359375,100.0,96.7213
minimum-string-length-after-removing-substrings,68.54117405160892,C#,Easy,"['String', 'Stack', 'Simulation']",True,0,{},47 ms,39.81781005859375,87.14269999999998,57.14289999999997
minimum-string-length-after-removing-substrings,68.54117405160892,C++,Easy,"['String', 'Stack', 'Simulation']",True,0,{},3 ms,10.532379150390625,92.3376,15.454600000000001
minimum-string-length-after-removing-substrings,68.54117405160892,Dart,Easy,"['String', 'Stack', 'Simulation']",True,0,{},428 ms,142.26531982421875,12.120300000000118,57.5751000000001
minimum-string-length-after-removing-substrings,68.54117405160892,Elixir,Easy,"['String', 'Stack', 'Simulation']",True,1,{'0': 'Compile Error'},414 ms,69.01168823242188,100.0,100.0
minimum-string-length-after-removing-substrings,68.54117405160892,Erlang,Easy,"['String', 'Stack', 'Simulation']",True,2,"{'0': 'Compile Error', '1': 'Compile Error'}",403 ms,56.850433349609375,100.0,100.0
minimum-string-length-after-removing-substrings,68.54117405160892,Go,Easy,"['String', 'Stack', 'Simulation']",True,0,{},0 ms,2.597808837890625,100.0,68.18180000000001
minimum-string-length-after-removing-substrings,68.54117405160892,Java,Easy,"['String', 'Stack', 'Simulation']",True,0,{},4 ms,41.637420654296875,91.5459,39.8553
minimum-string-length-after-removing-substrings,68.54117405160892,JavaScript,Easy,"['String', 'Stack', 'Simulation']",True,0,{},92 ms,50.632476806640625,25.384799999999995,11.731399999999999
minimum-string-length-after-removing-substrings,68.54117405160892,Kotlin,Easy,"['String', 'Stack', 'Simulation']",True,0,{},183 ms,35.614013671875,87.5,75.0
minimum-string-length-after-removing-substrings,68.54117405160892,PHP,Easy,"['String', 'Stack', 'Simulation']",True,0,{},16 ms,18.9208984375,77.7778,11.111200000000004
minimum-string-length-after-removing-substrings,68.54117405160892,Python2,Easy,"['String', 'Stack', 'Simulation']",True,0,{},22 ms,10.944366455078125,90.13150000000003,99.3421
minimum-string-length-after-removing-substrings,68.54117405160892,Python3,Easy,"['String', 'Stack', 'Simulation']",True,0,{},45 ms,15.81573486328125,57.54779999999999,73.559
minimum-string-length-after-removing-substrings,68.54117405160892,Racket,Easy,"['String', 'Stack', 'Simulation']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Wrong Answer'}",,,,
minimum-string-length-after-removing-substrings,68.54117405160892,Ruby,Easy,"['String', 'Stack', 'Simulation']",True,0,{},82 ms,201.73263549804688,75.0,62.5
minimum-string-length-after-removing-substrings,68.54117405160892,Rust,Easy,"['String', 'Stack', 'Simulation']",True,0,{},0 ms,2.071380615234375,100.0,38.461499999999994
minimum-string-length-after-removing-substrings,68.54117405160892,Scala,Easy,"['String', 'Stack', 'Simulation']",True,1,{'0': 'Compile Error'},479 ms,52.295684814453125,100.0,100.0
minimum-string-length-after-removing-substrings,68.54117405160892,Swift,Easy,"['String', 'Stack', 'Simulation']",True,0,{},4 ms,15.0299072265625,91.6667,58.33350000000002
minimum-string-length-after-removing-substrings,68.54117405160892,TypeScript,Easy,"['String', 'Stack', 'Simulation']",True,0,{},94 ms,53.958892822265625,16.278800000000018,6.976500000000049
minimum-sum-of-mountain-triplets-i,63.41164134484528,C,Easy,['Array'],True,0,{},5 ms,5.207061767578125,42.85719999999999,100.0
minimum-sum-of-mountain-triplets-i,63.41164134484528,C#,Easy,['Array'],True,0,{},60 ms,40.851593017578125,81.39520000000002,9.302200000000004
minimum-sum-of-mountain-triplets-i,63.41164134484528,C++,Easy,['Array'],True,0,{},4 ms,22.3236083984375,78.9602,10.398899999999987
minimum-sum-of-mountain-triplets-i,63.41164134484528,Dart,Easy,['Array'],True,0,{},367 ms,144.03152465820312,100.0,100.0
minimum-sum-of-mountain-triplets-i,63.41164134484528,Elixir,Easy,['Array'],False,,"{'0': 'Runtime Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
minimum-sum-of-mountain-triplets-i,63.41164134484528,Erlang,Easy,['Array'],False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
minimum-sum-of-mountain-triplets-i,63.41164134484528,Go,Easy,['Array'],True,0,{},0 ms,2.223968505859375,100.0,52.6316
minimum-sum-of-mountain-triplets-i,63.41164134484528,Java,Easy,['Array'],True,0,{},1 ms,40.0238037109375,100.0,40.246300000000005
minimum-sum-of-mountain-triplets-i,63.41164134484528,JavaScript,Easy,['Array'],True,0,{},68 ms,49.076080322265625,39.0249,6.09820000000002
minimum-sum-of-mountain-triplets-i,63.41164134484528,Kotlin,Easy,['Array'],True,0,{},174 ms,33.367156982421875,57.14289999999999,71.4286
minimum-sum-of-mountain-triplets-i,63.41164134484528,PHP,Easy,['Array'],True,0,{},10 ms,19.073486328125,100.0,100.0
minimum-sum-of-mountain-triplets-i,63.41164134484528,Python2,Easy,['Array'],True,0,{},19 ms,11.226654052734375,97.1831,40.845000000000006
minimum-sum-of-mountain-triplets-i,63.41164134484528,Python3,Easy,['Array'],True,0,{},45 ms,15.7318115234375,81.45960000000001,96.8442
minimum-sum-of-mountain-triplets-i,63.41164134484528,Racket,Easy,['Array'],False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
minimum-sum-of-mountain-triplets-i,63.41164134484528,Ruby,Easy,['Array'],True,1,{'0': 'Wrong Answer'},66 ms,202.41165161132812,66.66669999999999,33.33339999999999
minimum-sum-of-mountain-triplets-i,63.41164134484528,Rust,Easy,['Array'],True,1,{'0': 'Wrong Answer'},0 ms,2.044677734375,100.0,63.636399999999995
minimum-sum-of-mountain-triplets-i,63.41164134484528,Scala,Easy,['Array'],True,1,{'0': 'Compile Error'},566 ms,52.967071533203125,100.0,100.0
minimum-sum-of-mountain-triplets-i,63.41164134484528,Swift,Easy,['Array'],True,1,{'0': 'Wrong Answer'},6 ms,14.82391357421875,100.0,40.0
minimum-sum-of-mountain-triplets-i,63.41164134484528,TypeScript,Easy,['Array'],True,0,{},71 ms,50.113677978515625,56.0,8.0
neither-minimum-nor-maximum,76.57563676175918,C,Easy,"['Array', 'Sorting']",True,0,{},42 ms,7.6751708984375,83.45350000000003,94.24459999999999
neither-minimum-nor-maximum,76.57563676175918,C#,Easy,"['Array', 'Sorting']",True,0,{},214 ms,77.239990234375,32.53109999999994,36.746999999999964
neither-minimum-nor-maximum,76.57563676175918,C++,Easy,"['Array', 'Sorting']",True,0,{},86 ms,91.827392578125,66.70610000000003,15.357799999999997
neither-minimum-nor-maximum,76.57563676175918,Dart,Easy,"['Array', 'Sorting']",True,0,{},561 ms,145.09201049804688,50.0,100.0
neither-minimum-nor-maximum,76.57563676175918,Elixir,Easy,"['Array', 'Sorting']",True,0,{},1478 ms,70.43075561523438,100.0,100.0
neither-minimum-nor-maximum,76.57563676175918,Erlang,Easy,"['Array', 'Sorting']",True,0,{},1371 ms,59.452056884765625,100.0,100.0
neither-minimum-nor-maximum,76.57563676175918,Go,Easy,"['Array', 'Sorting']",True,0,{},66 ms,6.763458251953125,37.49950000000006,79.5454
neither-minimum-nor-maximum,76.57563676175918,Java,Easy,"['Array', 'Sorting']",True,0,{},4 ms,42.999267578125,99.7452,30.636999999999997
neither-minimum-nor-maximum,76.57563676175918,JavaScript,Easy,"['Array', 'Sorting']",True,0,{},139 ms,56.38885498046875,78.85980000000005,17.814599999999995
neither-minimum-nor-maximum,76.57563676175918,Kotlin,Easy,"['Array', 'Sorting']",True,0,{},410 ms,48.675537109375,23.80960000000003,61.90480000000002
neither-minimum-nor-maximum,76.57563676175918,PHP,Easy,"['Array', 'Sorting']",True,0,{},163 ms,18.8751220703125,50.0,75.0
neither-minimum-nor-maximum,76.57563676175918,Python2,Easy,"['Array', 'Sorting']",True,0,{},291 ms,11.0931396484375,86.95629999999998,64.82209999999999
neither-minimum-nor-maximum,76.57563676175918,Python3,Easy,"['Array', 'Sorting']",True,0,{},308 ms,15.838623046875,50.34460000000008,51.4154
neither-minimum-nor-maximum,76.57563676175918,Racket,Easy,"['Array', 'Sorting']",True,0,{},302 ms,120.99075317382812,100.0,100.0
neither-minimum-nor-maximum,76.57563676175918,Ruby,Easy,"['Array', 'Sorting']",True,0,{},95 ms,204.132080078125,100.0,81.25
neither-minimum-nor-maximum,76.57563676175918,Rust,Easy,"['Array', 'Sorting']",True,0,{},4 ms,2.01416015625,71.4286,42.857200000000006
neither-minimum-nor-maximum,76.57563676175918,Scala,Easy,"['Array', 'Sorting']",True,0,{},729 ms,56.55670166015625,100.0,100.0
neither-minimum-nor-maximum,76.57563676175918,Swift,Easy,"['Array', 'Sorting']",True,0,{},340 ms,15.178680419921875,26.31539999999995,10.526099999999975
neither-minimum-nor-maximum,76.57563676175918,TypeScript,Easy,"['Array', 'Sorting']",True,0,{},139 ms,57.36541748046875,80.59729999999995,13.433199999999996
number-of-beautiful-pairs,49.34698602664232,C,Easy,"['Array', 'Math', 'Number Theory']",True,1,{'0': 'Compile Error'},19 ms,5.710601806640625,73.6841,94.7368
number-of-beautiful-pairs,49.34698602664232,C#,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},112 ms,48.50006103515625,100.0,77.77770000000001
number-of-beautiful-pairs,49.34698602664232,C++,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},31 ms,68.14193725585938,88.00800000000005,12.95979999999999
number-of-beautiful-pairs,49.34698602664232,Dart,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},513 ms,145.42770385742188,50.0,25.0
number-of-beautiful-pairs,49.34698602664232,Elixir,Easy,"['Array', 'Math', 'Number Theory']",True,2,"{'0': 'Runtime Error', '1': 'Runtime Error'}",1077 ms,68.8323974609375,100.0,100.0
number-of-beautiful-pairs,49.34698602664232,Erlang,Easy,"['Array', 'Math', 'Number Theory']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
number-of-beautiful-pairs,49.34698602664232,Go,Easy,"['Array', 'Math', 'Number Theory']",True,1,{'0': 'Compile Error'},19 ms,4.2724609375,80.76900000000002,96.1538
number-of-beautiful-pairs,49.34698602664232,Java,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},18 ms,42.453765869140625,63.754200000000026,51.780100000000026
number-of-beautiful-pairs,49.34698602664232,JavaScript,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},132 ms,52.288055419921875,77.77799999999999,6.667399999999965
number-of-beautiful-pairs,49.34698602664232,Kotlin,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},260 ms,43.056488037109375,80.0,60.0
number-of-beautiful-pairs,49.34698602664232,PHP,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},198 ms,18.810272216796875,100.0,50.0
number-of-beautiful-pairs,49.34698602664232,Python2,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},447 ms,11.199951171875,80.76900000000002,57.6922
number-of-beautiful-pairs,49.34698602664232,Python3,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},283 ms,15.880584716796875,72.69650000000023,69.5238
number-of-beautiful-pairs,49.34698602664232,Racket,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},387 ms,95.42465209960938,100.0,100.0
number-of-beautiful-pairs,49.34698602664232,Ruby,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},560 ms,201.7669677734375,33.33339999999999,66.66669999999999
number-of-beautiful-pairs,49.34698602664232,Rust,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},14 ms,2.0751953125,50.0,100.0
number-of-beautiful-pairs,49.34698602664232,Scala,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},601 ms,55.2520751953125,100.0,100.0
number-of-beautiful-pairs,49.34698602664232,Swift,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},81 ms,14.79339599609375,100.0,100.0
number-of-beautiful-pairs,49.34698602664232,TypeScript,Easy,"['Array', 'Math', 'Number Theory']",True,0,{},121 ms,53.070068359375,83.33330000000001,49.99990000000002
number-of-employees-who-met-the-target,87.45845638826076,C,Easy,['Array'],True,0,{},0 ms,5.59234619140625,100.0,82.801
number-of-employees-who-met-the-target,87.45845638826076,C#,Easy,['Array'],True,0,{},66 ms,40.515899658203125,74.38439999999996,14.778499999999982
number-of-employees-who-met-the-target,87.45845638826076,C++,Easy,['Array'],True,0,{},3 ms,22.190093994140625,84.0498,10.112299999999987
number-of-employees-who-met-the-target,87.45845638826076,Dart,Easy,['Array'],True,0,{},395 ms,145.19882202148438,20.559899999999875,16.821599999999886
number-of-employees-who-met-the-target,87.45845638826076,Elixir,Easy,['Array'],True,0,{},331 ms,68.72177124023438,100.0,100.0
number-of-employees-who-met-the-target,87.45845638826076,Erlang,Easy,['Array'],True,0,{},306 ms,56.6864013671875,100.0,100.0
number-of-employees-who-met-the-target,87.45845638826076,Go,Easy,['Array'],True,0,{},0 ms,2.521514892578125,100.0,19.259299999999996
number-of-employees-who-met-the-target,87.45845638826076,Java,Easy,['Array'],True,0,{},1 ms,40.309906005859375,37.914,41.37019999999998
number-of-employees-who-met-the-target,87.45845638826076,JavaScript,Easy,['Array'],True,0,{},60 ms,48.877716064453125,54.18750000000003,9.703899999999997
number-of-employees-who-met-the-target,87.45845638826076,Kotlin,Easy,['Array'],True,0,{},176 ms,33.466339111328125,60.439599999999984,96.7033
number-of-employees-who-met-the-target,87.45845638826076,PHP,Easy,['Array'],True,0,{},16 ms,19.1802978515625,10.909100000000011,7.272599999999993
number-of-employees-who-met-the-target,87.45845638826076,Python2,Easy,['Array'],True,0,{},28 ms,11.016845703125,36.52459999999998,85.28359999999999
number-of-employees-who-met-the-target,87.45845638826076,Python3,Easy,['Array'],True,0,{},39 ms,15.716552734375,88.19380000000004,93.5249
number-of-employees-who-met-the-target,87.45845638826076,Racket,Easy,['Array'],True,0,{},203 ms,96.39358520507812,100.0,100.0
number-of-employees-who-met-the-target,87.45845638826076,Ruby,Easy,['Array'],True,0,{},60 ms,202.33535766601562,56.45170000000001,35.48390000000002
number-of-employees-who-met-the-target,87.45845638826076,Rust,Easy,['Array'],True,0,{},0 ms,1.97601318359375,100.0,87.5
number-of-employees-who-met-the-target,87.45845638826076,Scala,Easy,['Array'],True,0,{},494 ms,52.764892578125,90.0,90.0
